,dia_semana,horario,mortos,causa_acidente,municipio,tipo_veiculo
17355,domingo,08:50:00,0,Manobra de mudança de faixa,ALFREDO WAGNER,Automóvel
17356,domingo,08:50:00,0,Manobra de mudança de faixa,ALFREDO WAGNER,Automóvel
17357,domingo,08:50:00,0,Manobra de mudança de faixa,ALFREDO WAGNER,Automóvel
17358,domingo,08:50:00,0,Manobra de mudança de faixa,ALFREDO WAGNER,Automóvel
17359,domingo,07:00:00,0,Condutor Dormindo,ARARANGUA,Utilitário
17360,domingo,13:50:00,0,Objeto estático sobre o leito carroçável,SAO JOSE,Automóvel
17361,domingo,13:50:00,0,Objeto estático sobre o leito carroçável,SAO JOSE,Automóvel
17362,domingo,13:50:00,0,Objeto estático sobre o leito carroçável,SAO JOSE,Motocicleta
17363,quinta-feira,01:05:00,0,Demais falhas mecânicas ou elétricas,BRUNOPOLIS,Automóvel
17364,domingo,15:45:00,0,Problema com o freio,RIO DO SUL,Automóvel
17365,domingo,15:45:00,0,Problema com o freio,RIO DO SUL,Bicicleta
17366,domingo,22:20:00,1,Transitar na contramão,TRES BARRAS,Automóvel
17367,domingo,22:20:00,0,Transitar na contramão,TRES BARRAS,Automóvel
17368,domingo,22:20:00,0,Transitar na contramão,TRES BARRAS,Automóvel
17369,domingo,20:10:00,0,Acessar a via sem observar a presença dos outros veículos,ICARA,Caminhonete
17370,domingo,19:20:00,0,Desrespeitar a preferência no cruzamento,PALHOCA,Automóvel
17371,domingo,19:20:00,0,Desrespeitar a preferência no cruzamento,PALHOCA,Motocicleta
17372,domingo,21:45:00,0,Ingestão de álcool pelo condutor,PALHOCA,Automóvel
17373,domingo,22:30:00,0,Demais falhas mecânicas ou elétricas,ITAJAI,Motoneta
17374,domingo,18:00:00,0,Manobra de mudança de faixa,VARGEM BONITA,Motocicleta
17375,domingo,18:00:00,0,Manobra de mudança de faixa,VARGEM BONITA,Motocicleta
17376,domingo,18:00:00,0,Manobra de mudança de faixa,VARGEM BONITA,Automóvel
17377,domingo,18:00:00,0,Manobra de mudança de faixa,VARGEM BONITA,
17378,domingo,18:00:00,0,Manobra de mudança de faixa,VARGEM BONITA,
17379,domingo,18:00:00,0,Manobra de mudança de faixa,VARGEM BONITA,
17380,domingo,19:30:00,0,Desrespeitar a preferência no cruzamento,PORTO UNIAO,Motocicleta
17381,domingo,19:30:00,0,Desrespeitar a preferência no cruzamento,PORTO UNIAO,Motocicleta
17382,domingo,19:30:00,0,Desrespeitar a preferência no cruzamento,PORTO UNIAO,Caminhonete
17383,domingo,23:20:00,0,Demais falhas mecânicas ou elétricas,PALHOCA,Motocicleta
17384,domingo,23:20:00,0,Demais falhas mecânicas ou elétricas,PALHOCA,Motocicleta
17385,domingo,22:40:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,LAGUNA,Automóvel
17386,domingo,22:40:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,LAGUNA,
17387,segunda-feira,04:30:00,1,Ausência de reação do condutor,SAO JOSE,Bicicleta
17388,segunda-feira,04:30:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
17389,segunda-feira,04:35:00,0,Reação tardia ou ineficiente do condutor,PONTE SERRADA,Automóvel
17390,segunda-feira,04:35:00,0,Reação tardia ou ineficiente do condutor,PONTE SERRADA,Automóvel
17391,segunda-feira,04:35:00,0,Reação tardia ou ineficiente do condutor,PONTE SERRADA,Automóvel
17392,segunda-feira,04:35:00,0,Reação tardia ou ineficiente do condutor,PONTE SERRADA,Automóvel
17393,segunda-feira,04:35:00,0,Reação tardia ou ineficiente do condutor,PONTE SERRADA,Automóvel
17394,segunda-feira,00:30:00,0,Reação tardia ou ineficiente do condutor,SANTA ROSA DO SUL,Utilitário
17395,segunda-feira,07:22:00,0,Condutor deixou de manter distância do veículo da frente,PALHOCA,Camioneta
17396,segunda-feira,07:22:00,0,Condutor deixou de manter distância do veículo da frente,PALHOCA,Motocicleta
17397,segunda-feira,07:22:00,0,Condutor deixou de manter distância do veículo da frente,PALHOCA,Motocicleta
17398,segunda-feira,06:00:00,1,Pedestre andava na pista,PALHOCA,
17399,segunda-feira,06:00:00,0,Pedestre andava na pista,PALHOCA,
17400,segunda-feira,06:00:00,0,Pedestre andava na pista,PALHOCA,
17401,segunda-feira,08:40:00,0,Acessar a via sem observar a presença dos outros veículos,ARAQUARI,Caminhonete
17402,segunda-feira,08:40:00,0,Acessar a via sem observar a presença dos outros veículos,ARAQUARI,Motocicleta
17403,segunda-feira,11:15:00,0,Acesso irregular,RIO DO SUL,Motocicleta
17404,segunda-feira,13:00:00,0,Mal súbito do condutor,BIGUACU,Motocicleta
17405,segunda-feira,12:45:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
17406,segunda-feira,12:45:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
17407,segunda-feira,12:45:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
17408,segunda-feira,14:00:00,0,Avarias e/ou desgaste excessivo no pneu,ITAPEMA,Motocicleta
17409,segunda-feira,14:00:00,0,Avarias e/ou desgaste excessivo no pneu,ITAPEMA,Motocicleta
17410,segunda-feira,14:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Camioneta
17411,segunda-feira,15:30:00,0,Reação tardia ou ineficiente do condutor,ITAJAI,Automóvel
17412,segunda-feira,15:30:00,0,Reação tardia ou ineficiente do condutor,ITAJAI,Automóvel
17413,segunda-feira,16:05:00,0,Condutor deixou de manter distância do veículo da frente,JOINVILLE,Caminhonete
17414,segunda-feira,16:05:00,0,Condutor deixou de manter distância do veículo da frente,JOINVILLE,Ônibus
17415,segunda-feira,11:45:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Motoneta
17416,segunda-feira,16:15:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
17417,segunda-feira,16:15:00,0,Ausência de reação do condutor,PALHOCA,Caminhonete
17418,segunda-feira,16:45:00,0,Ausência de reação do condutor,GOVERNADOR CELSO RAMOS,Automóvel
17419,segunda-feira,16:45:00,0,Ausência de reação do condutor,GOVERNADOR CELSO RAMOS,Motocicleta
17420,segunda-feira,17:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Motoneta
17421,segunda-feira,17:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Ônibus
17422,segunda-feira,17:50:00,0,Trafegar com motocicleta (ou similar) entre as faixas,SAO JOSE,Motoneta
17423,segunda-feira,17:50:00,0,Trafegar com motocicleta (ou similar) entre as faixas,SAO JOSE,Automóvel
17424,segunda-feira,18:20:00,0,Manobra de mudança de faixa,ITAPEMA,Motocicleta
17425,segunda-feira,18:20:00,0,Manobra de mudança de faixa,ITAPEMA,Motocicleta
17426,segunda-feira,18:20:00,0,Trafegar com motocicleta (ou similar) entre as faixas,FLORIANOPOLIS,Motocicleta
17427,segunda-feira,18:20:00,0,Trafegar com motocicleta (ou similar) entre as faixas,FLORIANOPOLIS,Automóvel
17428,segunda-feira,18:20:00,0,Trafegar com motocicleta (ou similar) entre as faixas,FLORIANOPOLIS,Camioneta
17429,sexta-feira,19:30:00,0,Ultrapassagem Indevida,ITAIOPOLIS,Motocicleta
17430,segunda-feira,19:15:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Utilitário
17431,segunda-feira,19:15:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Motocicleta
17432,segunda-feira,19:10:00,0,Reação tardia ou ineficiente do condutor,ICARA,Automóvel
17433,segunda-feira,19:10:00,0,Reação tardia ou ineficiente do condutor,ICARA,Automóvel
17434,segunda-feira,19:10:00,0,Reação tardia ou ineficiente do condutor,ICARA,Automóvel
17435,segunda-feira,19:10:00,0,Reação tardia ou ineficiente do condutor,ICARA,Automóvel
17436,segunda-feira,19:10:00,0,Reação tardia ou ineficiente do condutor,ICARA,Automóvel
17437,segunda-feira,21:00:00,0,Transitar na contramão,TIJUCAS,Motocicleta
17438,segunda-feira,21:00:00,0,Transitar na contramão,TIJUCAS,Automóvel
17439,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,Automóvel
17440,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,Motocicleta
17441,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17442,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17443,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17444,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17445,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17446,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17447,sábado,01:50:00,0,Transitar na contramão,ITAPEMA,
17448,terça-feira,03:30:00,0,Ausência de reação do condutor,PALHOCA,Camioneta
17449,terça-feira,05:30:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Motocicleta
17450,terça-feira,05:30:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Automóvel
17451,terça-feira,11:00:00,0,Reação tardia ou ineficiente do condutor,SANTA CECILIA,Caminhonete
17452,terça-feira,11:00:00,0,Reação tardia ou ineficiente do condutor,SANTA CECILIA,Automóvel
17453,terça-feira,11:00:00,0,Reação tardia ou ineficiente do condutor,SANTA CECILIA,Automóvel
17454,domingo,06:50:00,0,Desrespeitar a preferência no cruzamento,IRACEMINHA,Automóvel
17455,terça-feira,15:30:00,0,Ingestão de álcool pelo condutor,SAO JOSE,Automóvel
17456,terça-feira,15:30:00,0,Ingestão de álcool pelo condutor,SAO JOSE,Ônibus
17457,terça-feira,15:30:00,0,Ingestão de álcool pelo condutor,SAO JOSE,Camioneta
17458,terça-feira,15:50:00,0,Transitar na contramão,ARAQUARI,Caminhonete
17459,terça-feira,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,PALHOCA,Automóvel
17460,terça-feira,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,PALHOCA,Motoneta
17461,terça-feira,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,PALHOCA,Motoneta
17462,terça-feira,15:25:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Automóvel
17463,terça-feira,17:40:00,0,Ultrapassagem Indevida,ARAQUARI,Motocicleta
17464,terça-feira,17:40:00,0,Ultrapassagem Indevida,ARAQUARI,Automóvel
17465,terça-feira,18:00:00,0,Acessar a via sem observar a presença dos outros veículos,ITAPEMA,Bicicleta
17466,terça-feira,18:00:00,0,Acessar a via sem observar a presença dos outros veículos,ITAPEMA,Automóvel
17467,terça-feira,17:45:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Caminhonete
17468,terça-feira,17:45:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Automóvel
17469,terça-feira,18:05:00,0,Acessar a via sem observar a presença dos outros veículos,RIO NEGRINHO,Automóvel
17470,terça-feira,12:00:00,0,Pista esburacada,CURITIBANOS,Motocicleta
17471,segunda-feira,20:20:00,0,Pista esburacada,BARRA VELHA,Motoneta
17472,terça-feira,21:00:00,0,Ausência de reação do condutor,ARARANGUA,Automóvel
17473,terça-feira,22:00:00,0,Demais falhas mecânicas ou elétricas,SAO JOSE,Motoneta
17474,terça-feira,22:00:00,0,Demais falhas mecânicas ou elétricas,SAO JOSE,Motoneta
17475,quarta-feira,00:05:00,0,Ausência de reação do condutor,JOINVILLE,Caminhonete
17476,quarta-feira,00:30:00,0,Ingestão de álcool pelo condutor,PINHALZINHO,Automóvel
17477,quarta-feira,00:30:00,0,Ingestão de álcool pelo condutor,PINHALZINHO,Automóvel
17478,quarta-feira,00:30:00,0,Ingestão de álcool pelo condutor,PINHALZINHO,Automóvel
17479,quarta-feira,08:20:00,0,Acesso irregular,NAVEGANTES,Automóvel
17480,quarta-feira,08:20:00,0,Acesso irregular,NAVEGANTES,Automóvel
17481,quarta-feira,10:40:00,0,Condutor deixou de manter distância do veículo da frente,CORDILHEIRA ALTA,Caminhonete
17482,quarta-feira,10:40:00,0,Condutor deixou de manter distância do veículo da frente,CORDILHEIRA ALTA,Micro-ônibus
17483,quarta-feira,11:20:00,0,Ultrapassagem Indevida,CHAPECO,Caminhonete
17484,quarta-feira,11:20:00,0,Ultrapassagem Indevida,CHAPECO,Motocicleta
17485,quarta-feira,12:15:00,0,Ausência de reação do condutor,ARARANGUA,Camioneta
17486,quarta-feira,12:15:00,0,Ausência de reação do condutor,ARARANGUA,Automóvel
17487,quarta-feira,12:15:00,0,Ausência de reação do condutor,ARARANGUA,Automóvel
17488,quarta-feira,15:15:00,0,Demais falhas mecânicas ou elétricas,BIGUACU,Bicicleta
17489,quarta-feira,15:50:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Automóvel
17490,quarta-feira,15:50:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Motocicleta
17491,quarta-feira,15:40:00,0,Velocidade Incompatível,PORTO BELO,Automóvel
17492,quarta-feira,15:40:00,0,Velocidade Incompatível,PORTO BELO,Automóvel
17493,quarta-feira,13:50:00,0,Avarias e/ou desgaste excessivo no pneu,VARGEM,Utilitário
17494,quarta-feira,13:50:00,0,Avarias e/ou desgaste excessivo no pneu,VARGEM,Utilitário
17495,quarta-feira,15:00:00,0,Chuva,CRICIUMA,Automóvel
17496,quarta-feira,15:00:00,0,Chuva,CRICIUMA,Automóvel
17497,quarta-feira,16:50:00,0,Chuva,ITAPEMA,Motocicleta
17498,quarta-feira,18:45:00,0,Acessar a via sem observar a presença dos outros veículos,BLUMENAU,Automóvel
17499,quarta-feira,18:45:00,0,Acessar a via sem observar a presença dos outros veículos,BLUMENAU,Motocicleta
17500,quarta-feira,17:00:00,0,Acessar a via sem observar a presença dos outros veículos,CURITIBANOS,Automóvel
17501,quarta-feira,17:00:00,0,Acessar a via sem observar a presença dos outros veículos,CURITIBANOS,Motocicleta
17502,segunda-feira,08:55:00,0,Condutor deixou de manter distância do veículo da frente,BALNEARIO CAMBORIU,Automóvel
17503,segunda-feira,08:55:00,0,Condutor deixou de manter distância do veículo da frente,BALNEARIO CAMBORIU,Motocicleta
17504,quinta-feira,05:00:00,0,Desrespeitar a preferência no cruzamento,CAPIVARI DE BAIXO,Automóvel
17505,quinta-feira,05:00:00,0,Desrespeitar a preferência no cruzamento,CAPIVARI DE BAIXO,Motocicleta
17506,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17507,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17508,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17509,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17510,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17511,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17512,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17513,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17514,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17515,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17516,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17517,quinta-feira,03:15:00,0,Ausência de reação do condutor,HERVAL DOESTE,Ônibus
17518,quinta-feira,07:35:00,0,Manobra de mudança de faixa,BIGUACU,Motoneta
17519,quinta-feira,07:35:00,0,Manobra de mudança de faixa,BIGUACU,Automóvel
17520,quinta-feira,07:50:00,0,Condutor deixou de manter distância do veículo da frente,ARARANGUA,Caminhonete
17521,quinta-feira,07:50:00,0,Condutor deixou de manter distância do veículo da frente,ARARANGUA,Caminhonete
17522,quinta-feira,07:50:00,0,Condutor deixou de manter distância do veículo da frente,ARARANGUA,Caminhonete
17523,quinta-feira,08:45:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Motocicleta
17524,quinta-feira,08:45:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Motocicleta
17525,quinta-feira,08:45:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Motocicleta
17526,quinta-feira,04:30:00,1,Reação tardia ou ineficiente do condutor,BALNEARIO CAMBORIU,Automóvel
17527,quinta-feira,04:30:00,1,Reação tardia ou ineficiente do condutor,BALNEARIO CAMBORIU,Automóvel
17528,quarta-feira,02:00:00,0,Ausência de reação do condutor,SANTA CECILIA,Automóvel
17529,segunda-feira,01:00:00,0,Reação tardia ou ineficiente do condutor,ITAPEMA,Automóvel
17530,quinta-feira,16:45:00,0,Manobra de mudança de faixa,BIGUACU,Caminhonete
17531,quinta-feira,16:45:00,0,Manobra de mudança de faixa,BIGUACU,Caminhonete
17532,quinta-feira,16:45:00,0,Manobra de mudança de faixa,BIGUACU,Motoneta
17533,quinta-feira,18:00:00,0,Retorno proibido,PALHOCA,Motocicleta
17534,quinta-feira,18:00:00,0,Retorno proibido,PALHOCA,Automóvel
17535,quinta-feira,18:05:00,0,Demais falhas mecânicas ou elétricas,PALHOCA,Motocicleta
17536,quinta-feira,18:05:00,0,Demais falhas mecânicas ou elétricas,PALHOCA,Motocicleta
17537,quinta-feira,18:15:00,0,Ausência de reação do condutor,ARARANGUA,Motocicleta
17538,quinta-feira,18:15:00,0,Ausência de reação do condutor,ARARANGUA,Automóvel
17539,quinta-feira,10:20:00,0,Ausência de reação do condutor,AGUA DOCE,Utilitário
17540,quinta-feira,19:30:00,0,Chuva,GUARAMIRIM,Motocicleta
17541,quinta-feira,19:30:00,0,Chuva,GUARAMIRIM,Motocicleta
17542,quinta-feira,20:30:00,0,Avarias e/ou desgaste excessivo no pneu,BALNEARIO CAMBORIU,Motoneta
17543,sexta-feira,04:00:00,0,Condutor Dormindo,ARARANGUA,Automóvel
17544,sexta-feira,05:30:00,0,Velocidade Incompatível,PORTO BELO,Automóvel
17545,sexta-feira,05:30:00,0,Velocidade Incompatível,PORTO BELO,Automóvel
17546,sexta-feira,05:30:00,0,Velocidade Incompatível,PORTO BELO,Automóvel
17547,sexta-feira,05:30:00,0,Velocidade Incompatível,PORTO BELO,Automóvel
17548,sexta-feira,06:30:00,0,Demais falhas mecânicas ou elétricas,TUBARAO,Motoneta
17549,sexta-feira,06:30:00,0,Demais falhas mecânicas ou elétricas,TUBARAO,Motoneta
17550,sexta-feira,04:55:00,0,Reação tardia ou ineficiente do condutor,NOVA ITABERABA,Automóvel
17551,sexta-feira,04:55:00,0,Reação tardia ou ineficiente do condutor,NOVA ITABERABA,Automóvel
17552,sexta-feira,04:55:00,0,Reação tardia ou ineficiente do condutor,NOVA ITABERABA,Automóvel
17553,sexta-feira,04:55:00,0,Reação tardia ou ineficiente do condutor,NOVA ITABERABA,Automóvel
17554,sexta-feira,07:45:00,0,Condutor deixou de manter distância do veículo da frente,FLORIANOPOLIS,Automóvel
17555,sexta-feira,07:45:00,0,Condutor deixou de manter distância do veículo da frente,FLORIANOPOLIS,Automóvel
17556,sexta-feira,07:45:00,0,Condutor deixou de manter distância do veículo da frente,FLORIANOPOLIS,Automóvel
17557,sexta-feira,07:45:00,0,Condutor deixou de manter distância do veículo da frente,FLORIANOPOLIS,Automóvel
17558,sexta-feira,10:50:00,0,Demais falhas mecânicas ou elétricas,BALNEARIO CAMBORIU,Caminhonete
17559,sexta-feira,10:45:00,0,Demais falhas mecânicas ou elétricas,SAO JOSE,Motocicleta
17560,sexta-feira,10:45:00,0,Demais falhas mecânicas ou elétricas,SAO JOSE,Motocicleta
17561,segunda-feira,18:00:00,0,Reação tardia ou ineficiente do condutor,NAVEGANTES,Motocicleta
17562,segunda-feira,18:00:00,0,Reação tardia ou ineficiente do condutor,NAVEGANTES,Motocicleta
17563,sexta-feira,13:15:00,0,Ausência de reação do condutor,ITAPEMA,Motoneta
17564,sexta-feira,13:15:00,0,Ausência de reação do condutor,ITAPEMA,Motoneta
17565,sexta-feira,11:00:00,0,Manobra de mudança de faixa,XAXIM,Automóvel
17566,sexta-feira,11:00:00,0,Manobra de mudança de faixa,XAXIM,Automóvel
17567,sexta-feira,11:00:00,0,Manobra de mudança de faixa,XAXIM,Automóvel
17568,sexta-feira,11:00:00,0,Manobra de mudança de faixa,XAXIM,Automóvel
17569,sexta-feira,11:00:00,0,Manobra de mudança de faixa,XAXIM,Automóvel
17570,sexta-feira,16:10:00,0,Acessar a via sem observar a presença dos outros veículos,SAO JOSE,Motocicleta
17571,sexta-feira,16:10:00,0,Acessar a via sem observar a presença dos outros veículos,SAO JOSE,Automóvel
17572,sexta-feira,16:10:00,0,Acessar a via sem observar a presença dos outros veículos,SAO JOSE,Automóvel
17573,sexta-feira,16:20:00,0,Ausência de reação do condutor,GUARAMIRIM,Automóvel
17574,sexta-feira,17:15:00,0,Manobra de mudança de faixa,SAO JOSE,Motoneta
17575,sexta-feira,17:15:00,0,Manobra de mudança de faixa,SAO JOSE,Motocicleta
17576,sexta-feira,17:25:00,0,Ausência de reação do condutor,BLUMENAU,Caminhonete
17577,sexta-feira,17:25:00,0,Ausência de reação do condutor,BLUMENAU,Motocicleta
17578,sexta-feira,18:09:00,0,Conversão proibida,PALHOCA,Automóvel
17579,sexta-feira,18:09:00,0,Conversão proibida,PALHOCA,Motoneta
17580,sexta-feira,17:50:00,0,Manobra de mudança de faixa,SAO JOSE,Motocicleta
17581,sexta-feira,17:50:00,0,Manobra de mudança de faixa,SAO JOSE,Motocicleta
17582,sexta-feira,17:28:00,0,Acessar a via sem observar a presença dos outros veículos,SAO MIGUEL DO OESTE,Caminhonete
17583,sexta-feira,17:28:00,0,Acessar a via sem observar a presença dos outros veículos,SAO MIGUEL DO OESTE,Motocicleta
17584,sexta-feira,17:28:00,0,Acessar a via sem observar a presença dos outros veículos,SAO MIGUEL DO OESTE,Motocicleta
